id,idLabel,genreLabel,publisherLabel,esrbLabel,idAltLabel,name,article
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,survival horror,Deep Silver,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,role-playing game,THQ,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,first-person shooter,THQ,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,survival horror,THQ,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,role-playing game,GSC Game World,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,first-person shooter,GSC Game World,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,survival horror,GSC Game World,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,role-playing game,bitcomposer Entertainment,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,first-person shooter,bitcomposer Entertainment,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
http://www.wikidata.org/entity/Q2464641,S.T.A.L.K.E.R.,survival horror,bitcomposer Entertainment,,,S.T.A.L.K.E.R.,https://en.wikipedia.org/wiki/S.T.A.L.K.E.R.
